SearchID,Year,League,Team,Role,G,GS,CG,SHO,W,L,SV,HLD,HP,IP,BF,H,HR,BB,IBB,HBP,SO,WP,BK,R,ER,K%,BB%,HR%,BABIP,LOB%,WL%,ERA,RA-,FIP-,RA9-WAR,WAR
100042,1943,JBL,Yamato,UC,34,28,18,4,11,10,,,,232,976,196,3,103,,1,49,2,0,70,55,0.05,0.106,0.003,0.241,0.778,0.524,2.13,104,107,1.8,1.9
100047,1936.1S,JBL,Hankyu,UC,11,10,6,1,6,2,,,,83.3,341,69,1,17,,0,30,0,0,29,18,0.088,0.05,0.003,0.237,0.674,0.75,1.94,59,78,2.9,2.1
100047,1936.2F,JBL,Hankyu,UC,13,9,7,2,6,4,,,,77.3,300,48,1,19,,1,37,0,1,23,14,0.123,0.063,0.003,0.203,0.676,0.6,1.63,63,79,2.3,1.6
100047,1937.1S,JBL,Hankyu,UC,7,5,1,0,2,4,,,,26.7,124,33,0,13,,0,13,1,0,15,10,0.105,0.105,0,0.355,0.674,0.333,3.38,120,89,0,0.5
100048,1942,JBL,Yamato,UC,60,42,36,7,20,26,,,,439.3,1740,292,5,144,,4,94,0,0,109,78,0.054,0.083,0.003,0.197,0.764,0.435,1.6,89,97,6.6,5.3
100048,1941,JBL,Kurowashi,UC,33,16,9,2,5,10,,,,194.3,830,169,6,95,,1,47,0,0,78,63,0.057,0.114,0.007,0.247,0.729,0.333,2.92,142,113,-1.3,1.1
100048,1936.1S,JBL,Senators,UC,9,4,1,0,4,0,,,,37.3,105,33,1,18,,1,15,1,0,19,17,0.143,0.171,0.01,0.421,0.652,1,4.1,86,107,0.6,0.2
100048,1936.2F,JBL,Senators,UC,16,9,2,0,2,5,,,,73,315,70,2,28,,1,19,1,0,48,31,0.06,0.089,0.006,0.261,0.53,0.286,3.82,138,103,-0.7,0.7
100048,1940,JBL,Tsubasa,UC,5,1,0,0,0,1,,,,15.3,80,23,0,9,,2,6,0,0,17,12,0.075,0.113,0,0.365,0.5,0,7.04,325,110,-1,0.1
100050,1936.1S,JBL,Nagoya,UC,1,0,0,0,0,0,,,,8.7,47,15,0,9,,0,1,2,0,6,6,0.021,0.191,0,0.405,0.75,,6.23,117,124,0,0
100051,1942,JBL,Taiyo,UC,4,4,1,1,1,0,,,,19,73,15,0,2,,0,3,0,0,5,4,0.041,0.027,0,0.227,0.706,1,1.89,94,67,0.2,0.5
100051,1941,JBL,Taiyo,UC,29,17,10,3,11,6,,,,179.3,714,123,7,75,,0,45,0,0,41,32,0.063,0.105,0.01,0.2,0.834,0.647,1.61,81,110,3.3,1.2
100051,1940,JBL,Tsubasa,UC,41,26,20,7,14,9,,,,281.7,1126,199,8,106,,0,85,0,0,71,52,0.075,0.094,0.007,0.211,0.796,0.609,1.66,74,104,6.5,2.5
100051,1939,JBL,Senators,UC,34,23,9,2,9,8,,,,212.7,875,173,4,84,,2,86,1,0,53,31,0.098,0.096,0.005,0.247,0.813,0.529,1.31,63,92,6.4,3.3
100051,1938.2F,JBL,Senators,UC,19,12,8,2,7,5,,,,104.3,458,94,7,48,,0,39,0,0,57,42,0.085,0.105,0.015,0.245,0.643,0.583,3.62,123,108,-0.1,0.8
100051,1937.2F,JBL,Senators,UC,20,11,6,1,3,8,,,,105.7,462,91,5,60,,2,33,1,0,58,43,0.071,0.13,0.011,0.242,0.651,0.273,3.66,110,113,0.6,0.5
100051,1937.1S,JBL,Senators,UC,23,11,4,1,5,12,,,,121,542,107,1,73,,1,38,2,0,71,57,0.07,0.135,0.002,0.251,0.612,0.294,4.24,125,109,-0.3,0.8
100051,1936.2F,JBL,Senators,UC,13,4,1,0,3,1,,,,64.7,289,76,3,24,,1,20,1,0,34,28,0.069,0.083,0.01,0.317,0.692,0.75,3.9,111,106,0.2,0.6
100051,1936.1S,JBL,Senators,UC,9,4,1,0,2,0,,,,29.3,126,26,0,20,,0,17,0,0,14,10,0.135,0.159,0,0.283,0.696,1,3.07,81,94,0.6,0.4
100051,1938.1S,JBL,Senators,UC,21,14,10,0,8,9,,,,137.7,602,133,4,55,,0,39,3,0,69,45,0.065,0.091,0.007,0.261,0.652,0.471,2.94,107,93,1,2.2
100056,1943,JBL,Yamato,UC,1,0,0,0,0,0,,,,0.3,3,0,0,2,,0,0,0,0,0,0,0,0.667,0,0,1,,0,0,901,0,-0.1
100056,1942,JBL,Yamato,UC,17,12,7,0,3,7,,,,108,472,101,1,53,,3,32,0,0,46,34,0.068,0.112,0.002,0.265,0.713,0.3,2.83,152,108,-1.1,0.9
100056,1941,JBL,Kurowashi,UC,16,9,3,1,1,6,,,,70.3,319,61,0,62,,0,25,0,1,28,23,0.078,0.194,0,0.269,0.772,0.143,2.94,140,134,-0.5,-0.2
100056,1940,JBL,Tsubasa,UC,21,15,0,0,2,6,,,,76.7,358,79,2,50,,2,23,1,1,53,41,0.064,0.14,0.006,0.281,0.608,0.25,4.81,203,128,-2.4,-0.1
100056,1939,JBL,Senators,UC,28,22,6,4,7,10,,,,148,637,126,3,67,,2,73,0,1,69,52,0.115,0.105,0.005,0.257,0.66,0.412,3.16,118,92,0.3,2.4
100056,1938.1S,JBL,Senators,UC,18,9,5,0,4,6,,,,95.3,418,87,3,56,,4,28,0,0,52,38,0.067,0.134,0.007,0.267,0.665,0.4,3.59,116,112,0.2,0.5
100056,1937.2F,JBL,Senators,UC,8,3,0,0,0,1,,,,21.7,110,26,1,20,,1,15,3,0,24,17,0.136,0.182,0.009,0.362,0.504,0,7.06,221,117,-1,0.1
100056,1937.1S,JBL,Senators,UC,6,1,0,0,1,0,,,,21.7,100,15,0,22,,2,12,0,0,10,8,0.12,0.22,0,0.246,0.744,1,3.32,98,135,0.2,-0.1
100056,1936.2F,JBL,Kinko,UC,3,1,0,0,0,0,,,,7,34,5,0,9,,0,4,1,0,2,2,0.118,0.265,0,0.238,0.857,,2.57,60,145,0.2,-0.1
100056,1936.1S,JBL,Kinko,UC,4,0,0,0,0,0,,,,11.7,49,7,1,9,,1,7,0,0,6,3,0.143,0.184,0.02,0.194,0.705,,2.31,87,129,0.2,0
100056,1938.2F,JBL,Senators,UC,24,12,8,2,9,9,,,,136.7,601,115,7,79,,6,61,1,1,63,50,0.101,0.131,0.012,0.247,0.72,0.5,3.29,104,112,1.2,0.7
100062,1938.1S,JBL,Osaka,UC,6,1,0,0,2,0,,,,29.3,125,26,0,12,,1,16,0,0,8,8,0.128,0.096,0,0.277,0.795,1,2.45,58,76,1,0.7
100062,1938.2F,JBL,Osaka,UC,5,1,0,0,2,1,,,,15.7,69,14,0,12,,0,5,0,0,6,1,0.072,0.174,0,0.275,0.769,0.667,0.57,86,114,0.3,0.1
100062,1937.2F,JBL,Osaka,UC,8,1,1,0,4,1,,,,31.3,120,18,1,9,,0,17,0,0,5,5,0.142,0.075,0.008,0.185,0.859,0.8,1.44,32,77,1.6,0.7
100062,1939,JBL,Osaka,UC,6,2,1,0,2,2,,,,32,140,33,1,14,,1,13,0,0,19,16,0.093,0.1,0.007,0.296,0.622,0.5,4.5,150,100,-0.4,0.4
100062,1936.2F,JBL,Osaka,UC,8,8,5,1,6,0,,,,57,214,23,0,18,,0,30,0,0,8,5,0.14,0.084,0,0.142,0.805,1,0.79,30,77,2.9,1.3
100062,1936.1S,JBL,Osaka,UC,1,0,0,0,0,0,,,,2.7,13,3,0,2,,0,1,0,0,3,2,0.077,0.154,0,0.3,0.4,,6.75,190,102,-0.1,0
100062,1937.1S,JBL,Osaka,UC,22,7,3,1,11,5,,,,106.3,434,72,0,39,,1,52,0,0,26,11,0.12,0.09,0,0.22,0.768,0.688,0.93,52,82,3.9,2.2
100063,1940,JBL,Lion,UC,47,40,19,1,8,27,,,,286,1260,243,4,158,,3,112,9,0,133,88,0.089,0.125,0.003,0.252,0.68,0.229,2.77,136,109,-1.6,2.2
100063,1944,JBL,Asahi,UC,5,4,2,0,0,4,,,,27,140,27,0,34,,1,3,3,1,19,17,0.021,0.243,0,0.27,0.694,0,5.67,186,180,-0.6,-0.6
100063,1941,JBL,Asahi,UC,1,1,0,0,0,0,,,,5.7,30,4,0,10,,0,2,1,0,2,1,0.067,0.333,0,0.222,0.857,,1.59,124,239,0,-0.2
100063,1939,JBL,Lion,UC,55,39,22,3,16,21,,,,335,1487,277,4,209,,4,151,14,1,169,110,0.102,0.141,0.003,0.251,0.663,0.432,2.96,128,105,-0.7,3.1
100063,1937.1S,JBL,Dai Tokyo,UC,12,9,7,2,6,2,,,,81.3,357,72,0,40,,1,42,1,1,29,17,0.118,0.112,0,0.266,0.743,0.75,1.88,76,89,1.9,1.5
100063,1938.1S,JBL,Lion,UC,26,21,14,1,7,18,,,,167.3,783,158,4,120,,5,80,3,0,117,78,0.102,0.153,0.005,0.274,0.598,0.28,4.2,149,107,-2,1.4
100063,1937.2F,JBL,Lion,UC,29,21,19,1,13,10,,,,204,882,147,4,123,,5,97,7,0,86,53,0.11,0.139,0.005,0.224,0.702,0.565,2.34,84,100,3.9,2.2
100063,1938.2F,JBL,Lion,UC,25,18,15,1,9,9,,,,177.3,780,125,4,119,,0,109,3,0,74,49,0.14,0.153,0.005,0.226,0.713,0.5,2.49,94,98,2.4,2.2
100063,1936.2F,JBL,Osaka,UC,6,3,1,1,1,0,,,,20,89,11,0,16,,1,10,0,0,6,4,0.112,0.18,0,0.18,0.786,1,1.8,63,118,0.6,0
100064,1941,JBL,Hankyu,UC,12,9,5,1,2,6,,,,70.3,310,72,1,27,,3,18,0,0,41,29,0.058,0.087,0.003,0.281,0.606,0.25,3.71,206,94,-1.8,1
100064,1940,JBL,Hankyu,UC,27,24,13,5,11,7,,,,181.3,729,132,1,61,,3,49,1,0,46,33,0.067,0.084,0.001,0.218,0.771,0.611,1.64,74,94,4.1,2.5
100064,1939,JBL,Hankyu,UC,7,4,1,1,4,2,,,,33.7,144,28,0,11,,0,13,1,0,20,14,0.09,0.076,0,0.241,0.487,0.667,3.74,150,79,-0.4,0.8
100064,1938.2F,JBL,Hankyu,UC,4,3,2,1,2,1,,,,22,88,17,0,8,,0,8,0,0,6,3,0.091,0.091,0,0.236,0.76,0.667,1.23,61,80,0.7,0.5
100064,1937.2F,JBL,Hankyu,UC,1,1,0,0,1,0,,,,5,21,5,0,1,,1,2,0,0,2,1,0.095,0.048,0,0.294,0.714,1,1.8,80,82,0.1,0.1
100064,1936.2F,JBL,Hankyu,UC,2,2,0,0,1,1,,,,6,33,10,0,4,,0,1,0,0,7,7,0.03,0.121,0,0.37,0.5,0.5,10.5,245,112,-0.3,0
100064,1936.1S,JBL,Hankyu,UC,9,3,1,0,1,3,,,,27.7,134,40,2,8,,0,12,2,0,28,17,0.09,0.06,0.015,0.358,0.442,0.25,5.53,171,92,-0.7,0.5
100064,1938.1S,JBL,Hankyu,UC,9,5,3,1,2,2,,,,49,203,45,2,12,,1,16,1,0,16,11,0.079,0.059,0.01,0.253,0.761,0.5,2.02,69,86,1.3,1
100065,1940,JBL,Hankyu,UC,43,30,18,4,16,13,,,,283.7,1137,173,3,132,,4,97,5,0,80,53,0.085,0.116,0.003,0.196,0.751,0.552,1.68,83,105,5.2,2.4
100065,1946,JBL,Gold Star,UC,36,25,16,2,12,16,,,,222.3,1006,228,9,121,,2,105,1,0,128,93,0.104,0.12,0.009,0.29,0.659,0.429,3.76,118,101,0.4,2.5
100065,1943,JBL,Yamato,UC,37,26,14,0,11,13,,,,234.7,995,175,3,147,,2,83,0,0,90,79,0.083,0.148,0.003,0.232,0.732,0.458,3.03,133,119,-0.8,0.7
100065,1942,JBL,Nankai,UC,35,22,9,0,6,12,,,,184,793,133,4,121,,2,63,1,1,73,48,0.079,0.153,0.005,0.22,0.731,0.333,2.35,142,131,-1.2,-0.4
100065,1941,JBL,Nankai,UC,28,18,6,3,6,7,,,,140,574,79,1,91,,3,52,1,0,30,15,0.091,0.159,0.002,0.185,0.833,0.462,0.96,76,115,2.9,0.6
100065,1939,JBL,Hankyu,UC,30,19,9,3,8,7,,,,151.7,653,117,3,95,,2,64,0,0,57,45,0.098,0.145,0.005,0.241,0.748,0.533,2.67,95,112,2,0.9
100065,1937.2F,JBL,Hankyu,UC,20,11,7,0,5,4,,,,114,481,96,4,53,,0,46,1,1,42,35,0.096,0.11,0.008,0.249,0.746,0.556,2.76,74,97,2.9,1.5
100065,1938.1S,JBL,Hankyu,UC,12,8,6,0,5,4,,,,74,304,53,4,37,,1,29,1,0,30,26,0.095,0.122,0.013,0.218,0.714,0.556,3.16,86,108,1.3,0.5
100065,1937.1S,JBL,Hankyu,UC,23,14,6,1,8,6,,,,124.3,526,103,2,47,,0,56,2,1,50,39,0.106,0.089,0.004,0.246,0.679,0.571,2.82,86,88,2.2,2.2
100065,1936.2F,JBL,Hankyu,UC,18,11,8,3,7,5,,,,127.7,509,85,0,56,,0,65,3,0,30,20,0.128,0.11,0,0.224,0.787,0.583,1.41,49,87,4.9,2.2
100065,1936.1S,JBL,Hankyu,UC,2,0,0,0,0,0,,,,5,26,5,0,3,,0,4,0,0,5,2,0.154,0.115,0,0.278,0.375,,3.6,169,80,-0.1,0.1
100065,1938.2F,JBL,Hankyu,UC,16,10,9,1,7,6,,,,113,456,80,3,45,,2,51,0,0,36,30,0.112,0.099,0.007,0.223,0.741,0.538,2.39,72,89,2.9,1.9
100069,1944,JBL,Hanshin,UC,3,3,2,1,2,1,,,,24,97,15,0,12,,0,2,0,0,5,4,0.021,0.124,0,0.181,0.815,0.667,1.5,55,115,0.8,0.1
100069,1951,CL,Osaka,UC,3,0,0,0,0,0,,,,7.3,40,12,1,1,,0,1,0,0,12,6,0.025,0.025,0.025,0.306,0.086,,7.36,306,100,-0.6,0.1
100069,1950,CL,Osaka,UC,22,9,4,0,7,5,,,,92.7,410,119,18,21,,2,11,0,0,66,59,0.027,0.051,0.044,0.285,0.651,0.583,5.73,127,126,-0.3,-0.2
100069,1949,JBL,Osaka,UC,11,5,1,0,2,2,,,,46.7,197,52,5,3,,1,13,1,1,20,19,0.066,0.015,0.025,0.269,0.735,0.5,3.66,80,91,1,0.8
100069,1948,JBL,Osaka,UC,27,19,9,0,11,9,,,,168,690,177,11,19,,0,31,0,0,65,49,0.045,0.028,0.016,0.268,0.725,0.55,2.63,99,99,1.9,2
100069,1947,JBL,Osaka,UC,30,25,13,4,18,6,,,,185,726,158,9,28,,0,30,2,0,50,41,0.041,0.039,0.012,0.228,0.784,0.75,1.99,75,96,4.3,2.4
100069,1946,JBL,Osaka,UC,27,18,12,3,11,9,,,,180.3,771,179,6,52,,7,35,1,0,74,57,0.045,0.067,0.008,0.259,0.714,0.55,2.84,84,97,3.5,2.4
100069,1943,JBL,Hanshin,UC,9,7,5,0,2,6,,,,52.7,229,43,1,32,,0,20,0,0,21,15,0.087,0.14,0.004,0.243,0.734,0.25,2.56,138,115,-0.3,0.3
100069,1938.1S,JBL,Osaka,UC,16,9,5,0,10,1,,,,87.7,361,68,2,30,,1,32,0,0,29,17,0.089,0.083,0.006,0.226,0.728,0.909,1.75,70,85,2.3,1.7
100069,1941,JBL,Hanshin,UC,4,2,0,0,0,2,,,,7,34,10,0,5,,0,2,0,0,4,1,0.059,0.147,0,0.385,0.733,0,1.29,201,114,-0.2,0
100069,1939,JBL,Osaka,UC,21,15,15,1,14,3,,,,160.3,616,112,3,41,,1,66,0,0,40,35,0.107,0.067,0.005,0.222,0.761,0.824,1.96,63,79,4.9,3.4
100069,1938.2F,JBL,Osaka,UC,19,15,11,2,11,5,,,,134.3,553,110,5,47,,2,59,3,1,39,33,0.107,0.085,0.009,0.244,0.789,0.688,2.21,65,88,4,2.3
100069,1937.2F,JBL,Osaka,UC,15,14,5,0,11,0,,,,101,427,88,2,31,,4,37,0,0,32,26,0.087,0.073,0.005,0.249,0.757,1,2.32,63,85,3.2,2
100069,1937.1S,JBL,Osaka,UC,18,15,7,1,8,3,,,,113.3,456,95,1,30,,0,33,1,0,33,22,0.072,0.066,0.002,0.245,0.744,0.727,1.75,62,86,3.5,2.1
100069,1936.2F,JBL,Osaka,UC,13,4,3,1,6,1,,,,64.7,260,43,0,23,,2,25,0,0,16,14,0.096,0.088,0,0.209,0.765,0.857,1.95,52,89,2.3,1.1
100069,1936.1S,JBL,Osaka,UC,4,3,1,0,1,1,,,,15,60,14,0,5,,0,6,1,0,10,6,0.1,0.083,0,0.292,0.474,0.5,3.6,113,81,0,0.3
100069,1942,JBL,Hanshin,UC,43,33,15,4,13,16,,,,268,1147,225,2,121,,3,74,2,0,75,50,0.065,0.105,0.002,0.24,0.791,0.448,1.68,100,103,2.7,2.7
100072,1951,CL,Hiroshima,UC,5,5,1,0,1,4,,,,20,99,27,1,11,,1,3,1,1,17,14,0.03,0.111,0.01,0.317,0.585,0.2,6.3,159,110,-0.4,0.1
100072,1950,CL,Hiroshima,UC,41,36,12,0,11,19,,,,216.3,997,276,23,79,,4,78,3,0,166,133,0.078,0.079,0.023,0.315,0.591,0.367,5.53,137,101,-1.6,2.6
100072,1949,JBL,Hankyu,UC,37,26,8,1,7,14,,,,189.3,807,220,23,35,,1,65,0,0,117,102,0.081,0.043,0.029,0.291,0.621,0.333,4.85,115,99,0.6,2.3
100072,1948,JBL,Kinsei,UC,21,19,14,2,7,11,,,,160.7,651,145,10,37,,1,30,0,0,62,48,0.046,0.057,0.015,0.238,0.716,0.389,2.69,99,109,1.9,1.1
100072,1947,JBL,Kinsei,UC,38,28,16,6,12,14,,,,254.7,1077,224,6,101,,2,96,1,0,103,81,0.089,0.094,0.006,0.253,0.703,0.462,2.86,112,96,1.3,3.5
100072,1946,JBL,Gold Star,UC,57,48,38,4,19,25,,,,416,1776,380,12,162,,4,192,2,0,175,134,0.108,0.091,0.007,0.265,0.701,0.432,2.9,86,88,7.5,7.5
100072,1944,JBL,Asahi,UC,29,24,21,4,11,11,,,,222.3,980,183,0,136,,1,109,2,0,78,52,0.111,0.139,0,0.256,0.756,0.5,2.1,93,99,3,2.7
100072,1941,JBL,Asahi,UC,6,4,0,0,0,1,,,,10.7,64,18,1,15,,2,6,0,0,10,10,0.094,0.234,0.016,0.425,0.744,0,8.44,331,214,-0.8,-0.4
100072,1942,JBL,Asahi,UC,24,19,12,2,5,10,,,,153.3,633,80,1,112,,3,86,1,0,36,26,0.136,0.177,0.002,0.189,0.821,0.333,1.53,84,119,2.6,0.4
100072,1940,JBL,Kinko,UC,41,30,7,0,4,10,,,,182,843,135,3,160,,6,96,1,1,95,75,0.114,0.19,0.004,0.236,0.694,0.286,3.71,153,135,-2.3,-0.8
100072,1939,JBL,Kinko,UC,9,2,1,0,0,1,,,,32.3,152,23,3,30,,2,14,2,0,23,16,0.092,0.197,0.02,0.204,0.63,0,4.45,180,171,-0.8,-0.6
100072,1936.2F,JBL,Kinko,UC,24,10,7,0,6,8,,,,133.7,602,100,4,103,,8,139,7,0,88,54,0.231,0.171,0.007,0.281,0.599,0.429,3.64,138,98,-1.2,1.7
100072,1936.1S,JBL,Kinko,UC,7,2,1,0,1,1,,,,29.7,141,28,2,22,,2,20,0,0,18,12,0.142,0.156,0.014,0.277,0.691,0.5,3.64,103,112,0.2,0.2
100072,1943,JBL,Asahi,UC,29,24,16,4,8,12,,,,199.7,824,135,0,105,,1,97,0,0,66,50,0.118,0.127,0,0.222,0.726,0.4,2.25,114,90,0.7,3.1
100074,1947,JBL,Taiyo,UC,20,19,16,1,8,10,,,,162.3,662,142,3,48,,2,77,1,0,59,37,0.116,0.073,0.005,0.265,0.708,0.444,2.05,101,79,1.7,3.6
100074,1951,PL,Daiei,UC,14,13,8,0,6,6,,,,100.7,391,79,5,22,,2,47,0,5,39,30,0.12,0.056,0.013,0.239,0.667,0.5,2.68,88,88,1.7,1.7
100074,1948,JBL,Kinsei,UC,37,32,28,3,17,13,,,,298.3,1187,240,6,80,,3,138,4,1,90,72,0.116,0.067,0.005,0.247,0.741,0.567,2.17,77,82,6.8,6.2
100074,1949,JBL,Daiei,UC,52,40,35,9,27,17,,,,376,1519,357,24,69,,4,163,2,1,130,109,0.107,0.045,0.016,0.267,0.757,0.614,2.61,64,81,11.9,8.2
100074,1952,PL,Daiei,UC,24,18,12,1,8,10,,,,150.3,618,145,9,43,,2,44,3,0,63,51,0.071,0.07,0.015,0.27,0.716,0.444,3.05,90,102,2.4,1.5
100074,1950,PL,Daiei,UC,35,28,17,2,11,15,,,,234.3,995,270,21,48,,4,86,1,1,115,103,0.086,0.048,0.021,0.302,0.707,0.423,3.96,94,96,3.4,3.2
100074,1954,PL,Takahashi,UC,29,25,11,1,8,13,,,,178.3,756,191,12,45,,3,52,2,0,85,74,0.069,0.06,0.016,0.292,0.693,0.381,3.73,118,109,0.4,1.3
100074,1955,PL,Tombo,UC,33,27,12,1,7,21,,,,196.7,820,205,9,30,3,4,56,4,0,102,85,0.068,0.037,0.011,0.284,0.605,0.25,3.89,126,98,-0.2,2.5
100074,1946,JBL,Pacific,UC,5,4,2,0,1,1,,,,31.7,138,35,1,16,,0,11,0,0,10,7,0.08,0.116,0.007,0.309,0.827,0.5,1.99,65,102,1,0.3
100074,1953,PL,Daiei,UC,26,23,17,3,11,9,,,,201.7,811,175,11,42,,4,61,3,0,67,60,0.075,0.052,0.014,0.24,0.749,0.55,2.68,82,101,4,2.2
100074,1944,JBL,Kyojin,UC,7,7,7,2,6,0,,,,66,254,40,0,23,,0,27,2,0,9,5,0.106,0.091,0,0.198,0.857,1,0.68,36,80,3.1,1.3
100074,1937.2F,JBL,Kyojin,UC,26,18,13,4,15,7,,,,164.7,658,115,0,51,,2,95,2,0,53,34,0.144,0.078,0,0.23,0.685,0.682,1.86,64,69,5.1,4.7
100074,1942,JBL,Kyojin,UC,40,30,27,8,26,8,,,,306.3,1196,174,3,119,,2,110,6,0,50,38,0.092,0.099,0.003,0.181,0.843,0.765,1.12,58,92,9.3,4.3
100074,1941,JBL,Kyojin,UC,20,14,13,4,15,3,,,,150,587,93,3,45,,1,58,2,0,28,20,0.099,0.077,0.005,0.191,0.823,0.833,1.2,66,75,3.9,3.3
100074,1940,JBL,Kyojin,UC,55,42,41,16,38,12,,,,436,1688,241,3,145,,4,245,5,0,67,47,0.145,0.086,0.002,0.189,0.837,0.76,0.97,45,74,17.3,10.3
100074,1939,JBL,Kyojin,UC,68,41,38,10,42,15,,,,458.3,1838,316,4,156,,11,282,6,0,114,88,0.153,0.085,0.002,0.23,0.773,0.737,1.73,63,73,13.9,11.8
100074,1943,JBL,Kyojin,UC,18,14,11,3,10,5,,,,136,537,75,2,57,,3,71,3,0,22,18,0.132,0.106,0.004,0.186,0.855,0.667,1.19,56,85,4.3,2.4
100074,1938.2F,JBL,Kyojin,UC,24,19,17,7,19,2,,,,197.7,765,111,0,59,,1,146,1,1,32,23,0.191,0.077,0,0.202,0.813,0.905,1.05,36,56,9.5,7
