SearchID,Year,League,Team,Role,G,W,L,SV,HLD,HP,CG,SHO,WL%,BF,IP,H,HR,BB,HB,SO,WP,BK,R,ER,ERA,stint,GS,K%,BB%,HR%,BABIP,LOB%,IBB,RA-,FIP-,RA9-WAR,WAR
104626,2002,PL,LOTTE,RP,50,0,2,0,,,0,0,0,98,23.3,27,3,3,0,16,0,0,11,10,3.86,1,0,0.163,0.031,0.031,0.333,0.736,0,106,95,0.1,0.2
104626,2003,PL,LOTTE,RP,28,0,1,0,,,0,0,0,84,18.7,23,3,7,2,17,0,0,11,9,4.34,1,0,0.202,0.083,0.036,0.392,0.755,2,107,102,0,0.1
104626,2004,PL,LOTTE,RP,62,1,1,0,,,0,0,0.5,200,44,52,4,20,2,35,1,0,25,22,4.5,1,0,0.175,0.1,0.02,0.364,0.716,3,101,89,0.2,0.6
104626,2005,PL,LOTTE,RP,45,1,4,0,24,25,0,0,0.2,154,38.7,27,2,13,1,31,1,0,12,11,2.56,1,0,0.201,0.084,0.013,0.25,0.759,2,64,79,1.1,0.7
104626,2006,PL,LOTTE,RP,56,4,3,0,23,27,0,0,0.571,169,40.7,42,1,7,2,35,0,0,19,16,3.54,1,0,0.207,0.041,0.006,0.345,0.645,1,106,63,0.1,1.2
104626,2007,PL,LOTTE,RP,31,1,2,1,10,11,0,0,0.333,76,15.7,28,2,2,1,12,1,0,23,22,12.64,1,0,0.158,0.026,0.026,0.448,0.284,0,336,99,-1.9,0.1
104626,2008,CL,YOMIURI,RP,39,0,0,0,13,13,0,0,,123,29,30,2,8,1,21,0,0,13,10,3.1,1,0,0.171,0.065,0.016,0.315,0.718,0,97,87,0.2,0.4
104626,2009,CL,YOMIURI,RP,19,1,0,0,2,3,0,0,1,72,17.3,20,1,1,0,10,0,0,5,4,2.08,1,0,0.139,0.014,0.014,0.322,0.816,0,66,74,0.4,0.3
104626,2011,PL,SOFTBANK,RP,19,0,1,0,5,5,0,0,0,45,9.3,10,1,5,3,8,0,0,10,10,9.64,1,0,0.178,0.111,0.022,0.346,0.482,0,302,169,-0.8,-0.3
104627,1998,CL,CHUNICHI,RP,45,6,1,0,,,1,0,0.857,301,77,62,7,20,4,55,1,0,21,21,2.45,1,2,0.183,0.066,0.023,0.266,0.853,1,63,98,2.2,0.6
104627,1999,CL,CHUNICHI,RP,47,5,1,0,,,0,0,0.833,219,48.3,49,5,25,4,34,1,0,22,18,3.35,1,1,0.155,0.114,0.023,0.312,0.789,1,95,117,0.5,-0.1
104627,2000,CL,CHUNICHI,RP,42,5,2,0,,,0,0,0.714,216,50.3,49,7,16,1,42,0,0,27,25,4.47,1,1,0.194,0.074,0.032,0.298,0.694,2,117,108,-0.1,0.2
104627,2001,CL,CHUNICHI,RP,53,3,1,0,,,0,0,0.75,295,68,69,4,23,4,49,3,0,23,23,3.04,1,1,0.166,0.078,0.014,0.325,0.808,2,77,91,1.3,0.8
104627,2002,CL,CHUNICHI,RP,15,0,2,0,,,0,0,0,66,15,16,1,5,0,13,0,0,6,3,1.8,1,0,0.197,0.076,0.015,0.319,0.765,1,95,85,0.1,0.3
104627,2003,CL,CHUNICHI,RP,6,0,0,0,,,0,0,,28,5.3,10,1,2,0,3,0,0,5,5,8.44,1,0,0.107,0.071,0.036,0.429,0.66,0,192,127,-0.2,0
104627,2005,PL,SEIBU,RP,36,0,2,0,7,7,0,0,0,156,37,36,3,10,1,35,0,0,24,21,5.11,1,0,0.224,0.064,0.019,0.32,0.537,2,125,72,-0.3,0.8
104627,2006,PL,SEIBU,RP,23,3,0,0,5,8,0,0,1,116,24.7,29,3,16,3,18,1,0,16,16,5.84,1,0,0.155,0.138,0.026,0.356,0.731,0,140,138,-0.4,-0.3
104627,2007,PL,SEIBU,RP,26,0,0,0,2,2,0,0,,113,28.3,23,3,6,0,26,1,0,6,5,1.59,1,0,0.23,0.053,0.027,0.263,0.927,0,47,87,0.8,0.3
104627,2008,PL,SEIBU,RP,32,3,0,0,9,12,0,0,1,127,30.7,26,3,13,2,16,0,0,11,8,2.35,1,0,0.126,0.102,0.024,0.258,0.815,1,74,121,0.7,-0.1
104627,2009,PL,SEIBU,RP,3,0,1,0,1,1,0,0,0,13,1.7,4,0,4,0,1,0,0,7,7,37.8,1,0,0.077,0.308,0,0.571,0.125,0,845,186,-0.7,-0.1
104628,1998,PL,NIPPON-HAM,SP,14,1,3,0,,,0,0,0.25,147,30,29,5,29,2,22,0,0,25,25,7.5,1,4,0.15,0.197,0.034,0.279,0.66,0,169,152,-0.8,-0.5
104628,1999,PL,NIPPON-HAM,RP,21,1,5,0,,,0,0,0.167,185,39.7,38,8,27,1,27,1,0,23,22,4.99,1,5,0.146,0.146,0.043,0.263,0.785,4,118,138,0,-0.4
104628,2000,PL,NIPPON-HAM,RP,1,0,0,0,,,0,0,,4,0.3,1,0,2,0,0,0,0,1,1,27,1,0,0,0.5,0,0.5,0.667,0,538,294,-0.1,0
104631,1998,CL,HIROSHIMA,RP,54,9,6,18,,,0,0,0.6,330,81.7,50,9,36,2,105,4,0,26,26,2.87,1,0,0.318,0.109,0.027,0.24,0.822,2,70,81,2.4,1.8
104631,1999,CL,HIROSHIMA,RP,35,3,7,10,,,0,0,0.3,306,66,77,9,36,2,63,0,0,49,43,5.86,1,7,0.206,0.118,0.029,0.364,0.645,2,148,105,-1.2,0.6
104631,2000,CL,HIROSHIMA,RP,25,0,3,0,,,0,0,0,146,32.7,29,6,20,1,35,3,0,21,17,4.68,1,0,0.24,0.137,0.041,0.288,0.697,0,132,126,-0.4,-0.2
104631,2001,CL,HIROSHIMA,RP,51,3,1,1,,,0,0,0.75,294,65.7,61,9,42,2,68,2,0,27,25,3.43,1,1,0.231,0.143,0.031,0.311,0.844,6,86,108,0.9,0.2
104631,2002,CL,HIROSHIMA,RP,52,4,5,0,,,0,0,0.444,287,68,60,6,24,1,64,5,0,25,24,3.18,1,0,0.223,0.084,0.021,0.293,0.783,2,81,88,1.2,1
104631,2003,CL,HIROSHIMA,RP,5,0,0,0,,,0,0,,24,6,5,1,1,0,7,0,0,4,4,6,1,0,0.292,0.042,0.042,0.286,0.435,0,128,82,0,0.1
104631,2004,CL,HIROSHIMA,RP,14,0,0,0,,,0,0,,62,14.7,17,2,6,0,12,0,0,6,6,3.68,1,0,0.194,0.097,0.032,0.357,0.842,0,75,99,0.2,0.1
104631,2005,CL,HIROSHIMA,RP,2,0,0,0,0,0,0,0,,8,2.3,2,1,0,0,2,0,0,1,1,3.86,1,0,0.25,0,0.125,0.2,1,0,82,172,0,0
104634,1998,CL,YOMIURI,RP,29,0,2,0,,,0,0,0,146,33.7,35,4,16,1,32,2,0,19,18,4.81,1,1,0.219,0.11,0.027,0.344,0.711,0,125,104,-0.2,0.2
104634,1999,CL,YOMIURI,RP,1,0,0,0,,,0,0,,8,2,2,0,0,0,4,0,0,0,0,0,1,0,0.5,0,0,0.5,1,0,0,-2,0.1,0.1
104634,2000,CL,YOMIURI,SP,14,4,1,0,,,0,0,0.8,129,28,35,0,9,2,18,0,0,11,9,2.89,1,4,0.14,0.07,0,0.38,0.761,2,83,69,0.6,0.8
104634,2001,CL,YOMIURI,RP,12,1,1,0,,,0,0,0.5,62,11,19,4,9,0,7,1,0,10,10,8.18,1,1,0.113,0.145,0.065,0.395,0.804,0,194,194,-0.5,-0.5
104634,2002,CL,CHUNICHI,RP,6,0,1,0,,,0,0,0,42,8.3,14,1,5,0,4,0,0,10,7,7.56,1,0,0.095,0.119,0.024,0.448,0.511,1,285,138,-0.7,-0.1
104634,2003,CL,CHUNICHI,SP,15,5,3,0,,,0,0,0.625,195,46.7,49,3,15,1,32,1,0,23,21,4.05,1,11,0.164,0.077,0.015,0.326,0.691,1,101,90,0.5,0.8
104634,2004,CL,CHUNICHI,SP,3,1,1,0,,,0,0,0.5,72,15,21,2,5,0,4,0,0,11,6,3.6,1,2,0.056,0.069,0.028,0.333,0.647,0,145,126,-0.2,0
104636,1998,PL,ORIX,SP,5,1,1,0,,,0,0,0.5,67,16.3,12,3,9,0,11,0,0,7,7,3.86,1,3,0.164,0.134,0.045,0.209,0.833,0,88,139,0.3,-0.1
104636,1999,PL,ORIX,SP,3,0,1,0,,,0,0,0,36,6,11,2,7,0,1,1,0,7,7,10.5,1,2,0.028,0.194,0.056,0.36,0.724,0,248,228,-0.3,-0.3
104636,2000,PL,ORIX,RP,16,0,1,0,,,0,0,0,108,20.7,37,6,11,0,13,5,0,22,21,9.15,1,1,0.12,0.102,0.056,0.413,0.657,0,198,147,-0.9,-0.4
104636,2002,CL,CHUNICHI,RP,4,0,0,0,,,0,0,,29,5.3,7,0,6,0,4,0,0,5,4,6.75,1,0,0.138,0.207,0,0.389,0.615,1,223,118,-0.2,0
104636,2004,PL,ORIX,RP,28,0,1,0,,,0,0,0,142,32.3,26,2,21,0,25,3,0,18,17,4.73,1,0,0.176,0.148,0.014,0.267,0.656,1,95,92,0.3,0.4
104637,1998,PL,DAIEI,RP,2,0,0,0,,,0,0,,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.25,0,0,1,0,0,161,0,0
104637,1999,PL,DAIEI,SP,22,10,8,0,,,4,0,0.556,512,120,113,10,50,6,50,1,1,55,53,3.98,1,21,0.098,0.098,0.02,0.272,0.735,2,97,114,1.7,0.7
104637,2000,PL,DAIEI,SP,18,3,6,0,,,3,2,0.333,245,58.7,55,8,14,0,32,0,0,31,27,4.14,1,8,0.131,0.057,0.033,0.257,0.657,0,100,105,0.7,0.6
104637,2001,PL,DAIEI,SP,30,13,9,0,,,3,1,0.591,762,175.7,197,24,50,7,82,0,0,93,85,4.35,1,28,0.108,0.066,0.031,0.299,0.73,4,103,106,1.9,1.8
104637,2002,PL,DAIEI,SP,33,9,10,0,,,2,1,0.474,582,138.7,133,19,35,12,68,1,1,66,58,3.76,1,21,0.117,0.06,0.033,0.268,0.743,6,111,126,0.9,-0.1
104637,2003,PL,DAIEI,SP,2,0,1,0,,,1,0,0,45,10.3,14,2,0,0,7,0,0,9,8,6.97,1,1,0.156,0,0.044,0.333,0.446,0,162,96,-0.2,0.2
104637,2004,PL,DAIEI,SP,21,7,8,0,,,0,0,0.467,500,120.3,112,20,31,10,66,1,0,65,62,4.64,1,18,0.132,0.062,0.04,0.253,0.704,2,96,115,1.8,0.6
104637,2005,PL,SOFTBANK,SP,19,8,5,0,0,0,2,2,0.615,402,96.3,101,11,16,4,64,0,0,46,46,4.3,1,18,0.159,0.04,0.027,0.305,0.71,0,99,97,1.2,1.4
104637,2006,PL,SOFTBANK,RP,1,0,0,0,0,0,0,0,,5,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.25,1,0,0,159,0,0
104637,2007,PL,SOFTBANK,RP,5,0,0,0,1,1,0,0,,17,3.7,5,0,2,0,1,0,0,1,1,2.45,1,0,0.059,0.118,0,0.385,0.857,0,63,115,0.1,0
104637,2008,PL,SOFTBANK,SP,3,0,1,0,0,0,0,0,0,35,7,9,0,6,1,3,0,0,7,7,9,1,2,0.086,0.171,0,0.36,0.563,0,215,133,-0.3,0
104638,1998,PL,ORIX,RP,3,0,0,0,,,0,0,,24,4.7,5,1,5,0,5,0,0,4,4,7.71,1,0,0.208,0.208,0.042,0.364,0.698,0,176,162,-0.1,-0.1
104638,1999,PL,ORIX,RP,3,0,0,0,,,0,0,,9,1.3,2,0,3,0,1,0,0,0,0,0,1,0,0.111,0.333,0,0.4,1,0,0,174,0.1,0
104640,1998,CL,HANSHIN,RP,1,0,0,0,,,0,0,,5,1,1,0,1,0,1,0,0,0,0,0,1,0,0.2,0.2,0,0.333,1,0,0,105,0,0
104642,1998,CL,HANSHIN,RP,21,0,2,0,,,0,0,0,120,28,26,4,11,2,14,1,1,18,14,4.5,1,2,0.117,0.092,0.033,0.259,0.629,0,148,143,-0.5,-0.4
104642,1999,CL,HANSHIN,RP,5,0,0,0,,,0,0,,22,5.3,2,0,0,1,4,0,0,3,0,0,1,0,0.182,0,0,0.118,0,0,116,56,0,0.1
104642,2000,CL,HANSHIN,RP,15,0,1,0,,,0,0,0,93,21.3,27,3,8,0,16,1,1,12,12,5.06,1,0,0.172,0.086,0.032,0.375,0.747,1,122,112,-0.1,0
104645,1998,CL,CHUNICHI,SP,26,14,6,0,,,4,3,0.7,649,161.3,123,14,51,2,124,4,0,48,46,2.57,1,25,0.191,0.079,0.022,0.247,0.818,1,69,95,4.8,2.4
104645,1999,CL,CHUNICHI,SP,29,8,9,1,,,3,1,0.471,695,162,173,20,43,2,102,3,0,84,80,4.44,1,25,0.147,0.062,0.029,0.298,0.705,0,108,104,1.3,1.8
104645,2000,CL,CHUNICHI,SP,14,2,3,0,,,0,0,0.4,260,60.3,65,10,20,1,24,1,0,32,32,4.77,1,10,0.092,0.077,0.038,0.278,0.75,3,116,139,0.2,-0.4
104645,2001,CL,CHUNICHI,SP,26,6,10,0,,,3,1,0.375,608,145,153,12,36,4,127,4,0,61,60,3.72,1,25,0.209,0.059,0.02,0.343,0.749,1,95,83,2.2,3.3
104645,2002,CL,CHUNICHI,SP,27,12,6,0,,,3,3,0.667,760,187.7,170,13,34,8,149,0,0,54,49,2.35,1,27,0.196,0.045,0.017,0.296,0.815,4,68,84,5.6,3.9
104645,2003,CL,CHUNICHI,SP,8,4,3,0,,,1,0,0.571,234,53.7,60,2,14,1,37,3,0,22,18,3.02,1,8,0.158,0.06,0.009,0.333,0.734,0,84,79,1.2,1.4
104645,2004,CL,CHUNICHI,SP,27,17,7,0,,,5,2,0.708,774,192.3,173,27,38,4,176,2,0,72,71,3.32,1,27,0.227,0.049,0.035,0.282,0.807,2,74,92,5.2,3.2
104645,2005,CL,CHUNICHI,SP,25,11,8,0,0,0,3,2,0.579,738,180.3,186,20,28,4,138,1,0,75,75,3.74,1,25,0.187,0.038,0.027,0.31,0.753,4,89,93,3.3,3
104645,2006,CL,CHUNICHI,SP,29,17,7,0,0,1,6,3,0.708,841,215,166,22,39,5,194,3,0,74,60,2.51,1,28,0.231,0.046,0.026,0.254,0.759,1,80,94,5,3.4
104645,2007,CL,CHUNICHI,SP,26,12,8,0,0,0,0,0,0.6,696,167.3,175,18,23,6,145,1,0,72,66,3.55,1,26,0.208,0.033,0.026,0.32,0.738,2,96,89,2.5,3.2
104645,2008,CL,CHUNICHI,SP,20,9,5,0,1,2,1,0,0.643,473,117.3,99,11,25,5,112,1,0,33,30,2.3,1,16,0.237,0.053,0.023,0.29,0.845,3,63,86,3.9,2.3
104645,2012,CL,CHUNICHI,SP,7,3,1,0,0,0,0,0,0.75,121,28.7,25,3,10,2,17,0,0,10,9,2.83,1,6,0.14,0.083,0.025,0.253,0.823,0,104,142,0.3,-0.2
104645,2013,CL,CHUNICHI,SP,5,1,1,0,0,0,0,0,0.5,119,28,26,3,13,0,12,4,0,11,10,3.21,1,5,0.101,0.109,0.025,0.256,0.805,1,91,132,0.5,0
104645,2014,CL,CHUNICHI,SP,6,1,2,0,0,0,0,0,0.333,142,32,33,2,17,2,24,1,1,18,17,4.78,1,6,0.169,0.12,0.014,0.32,0.691,0,122,112,0.1,0.2
104647,1998,PL,DAIEI,RP,7,0,1,0,,,0,0,0,26,5.7,4,1,5,1,7,0,0,3,3,4.76,1,0,0.269,0.192,0.038,0.273,0.814,0,109,149,0,-0.1
104647,1999,PL,DAIEI,SP,27,10,5,0,,,2,2,0.667,606,141,124,12,70,2,98,6,0,54,48,3.06,1,23,0.162,0.116,0.02,0.273,0.792,1,81,104,3.2,1.5
104647,2000,PL,DAIEI,SP,26,9,7,0,,,3,0,0.563,653,143.7,144,23,73,11,117,5,1,87,83,5.2,1,26,0.179,0.112,0.035,0.293,0.72,4,114,119,0.8,0.5
104647,2001,PL,DAIEI,SP,13,3,2,0,,,0,0,0.6,241,51.3,61,11,31,1,29,3,0,39,37,6.49,1,9,0.12,0.129,0.046,0.303,0.696,0,148,144,-0.6,-0.5
104647,2002,PL,DAIEI,SP,17,3,5,0,,,1,1,0.375,306,71.3,67,10,27,4,64,2,0,40,40,5.05,1,12,0.209,0.088,0.033,0.292,0.69,2,130,112,-0.2,0.4
104647,2003,PL,DAIEI,SP,6,3,1,0,,,0,0,0.75,123,26.7,34,5,11,5,24,1,0,18,17,5.74,1,5,0.195,0.089,0.041,0.382,0.744,0,126,124,0,0
104648,1998,PL,ORIX,RP,20,3,1,1,,,0,0,0.75,141,30,31,2,20,2,20,0,1,16,14,4.2,1,0,0.142,0.142,0.014,0.305,0.737,0,110,109,0,0.1
104648,2001,CL,YOKOHAMA,RP,2,0,0,0,,,0,0,,13,2,3,1,4,0,1,0,0,3,3,13.5,1,0,0.077,0.308,0.077,0.333,0.714,0,316,365,-0.2,-0.2
104648,2002,CL,YOKOHAMA,RP,6,0,3,0,,,0,0,0,30,5.7,9,2,3,2,3,0,0,9,7,11.12,1,0,0.1,0.1,0.067,0.35,0.446,0,352,227,-0.8,-0.4
104648,2003,PL,SEIBU,RP,17,0,1,0,,,0,0,0,92,19.7,22,1,12,0,11,1,0,12,11,5.03,1,0,0.12,0.13,0.011,0.313,0.675,0,109,98,0,0.2
104648,2004,PL,SEIBU,RP,7,0,0,1,,,0,0,,54,11,16,0,5,1,6,2,0,13,11,9,1,0,0.111,0.093,0,0.41,0.409,0,210,81,-0.6,0.2
104649,1998,PL,NIPPON-HAM,SP,3,0,1,0,,,0,0,0,47,9.7,16,1,5,0,7,0,1,9,8,7.45,1,2,0.149,0.106,0.021,0.455,0.612,0,189,96,-0.3,0.2
104649,2000,PL,NIPPON-HAM,SP,23,6,9,0,,,4,1,0.4,513,115.3,104,10,69,7,67,4,0,61,52,4.06,1,16,0.131,0.135,0.019,0.275,0.717,3,95,106,1.7,1.1
104649,2001,PL,NIPPON-HAM,SP,22,2,7,0,,,2,0,0.222,478,108.3,113,16,48,7,87,1,0,62,59,4.9,1,17,0.182,0.1,0.033,0.308,0.728,1,104,96,1.1,1.7
104649,2002,PL,NIPPON-HAM,SP,18,2,4,1,,,2,1,0.333,204,48.3,47,7,11,6,32,2,0,27,23,4.28,1,7,0.157,0.054,0.034,0.286,0.683,0,121,111,0,0.3
104649,2003,PL,NIPPON-HAM,RP,50,0,1,0,,,0,0,0,177,42.3,34,4,21,2,21,1,0,21,18,3.83,1,0,0.119,0.119,0.023,0.236,0.7,0,86,106,0.6,0.1
104649,2004,PL,NIPPON-HAM,RP,42,1,0,0,,,0,0,1,159,34,44,4,16,2,27,1,0,26,26,6.88,1,0,0.17,0.101,0.025,0.385,0.638,2,132,95,-0.4,0.3
104649,2006,PL,NIPPON-HAM,RP,29,1,3,0,3,4,0,0,0.25,136,30.3,31,1,14,4,22,2,0,12,11,3.26,1,0,0.162,0.103,0.007,0.323,0.777,1,90,99,0.3,0.2
104649,2008,PL,ORIX,RP,34,4,2,1,6,10,0,0,0.667,106,24,29,2,4,3,14,0,0,13,13,4.88,1,0,0.132,0.038,0.019,0.329,0.693,0,115,100,0,0.2
104649,2009,PL,ORIX,RP,58,1,2,0,11,12,0,0,0.333,167,34.7,41,3,17,7,18,1,0,25,19,4.93,1,0,0.108,0.102,0.018,0.33,0.658,4,150,120,-0.7,-0.1
104650,1998,PL,DAIEI,RP,5,0,0,0,,,0,0,,32,6,10,0,6,0,4,0,1,8,8,12,1,0,0.125,0.188,0,0.476,0.5,0,276,106,-0.4,0
104650,2000,PL,DAIEI,RP,1,0,0,0,,,0,0,,2,0,1,0,1,0,0,0,0,1,1,-1,1,0,0,0.5,0,1,0.5,0,-1,-1,-0.1,0
104650,2002,PL,DAIEI,RP,7,0,0,0,,,0,0,,43,8.3,10,2,11,1,5,1,0,9,9,9.72,1,0,0.116,0.256,0.047,0.333,0.677,1,251,242,-0.4,-0.4
104651,1998,PL,LOTTE,SP,16,3,4,0,,,1,0,0.429,252,55.7,58,10,30,2,37,7,0,36,35,5.66,1,10,0.147,0.119,0.04,0.291,0.711,2,132,133,-0.2,-0.2
104651,1999,PL,LOTTE,SP,14,4,5,0,,,0,0,0.444,184,40.3,42,5,19,2,34,4,0,25,25,5.58,1,6,0.185,0.103,0.027,0.303,0.679,1,128,105,-0.2,0.4
104651,2000,PL,LOTTE,RP,3,0,0,0,,,0,0,,24,6,4,0,2,0,4,0,0,0,0,0,1,0,0.167,0.083,0,0.235,1,0,0,66,0.3,0.1
104651,2001,PL,LOTTE,RP,2,0,0,0,,,0,0,,8,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.25,1,0,0,66,0.1,0
104653,1998,PL,KINTETSU,SP,24,6,6,0,,,1,1,0.5,466,106.3,103,11,51,6,79,1,0,52,46,3.89,1,16,0.17,0.109,0.024,0.3,0.747,2,99,101,1.3,1.3
104653,1999,PL,KINTETSU,SP,16,3,6,0,,,0,0,0.333,309,64,80,8,44,2,32,4,0,51,49,6.89,1,12,0.104,0.142,0.026,0.329,0.653,0,165,132,-1.2,-0.2
104653,2000,PL,KINTETSU,SP,15,2,2,0,,,1,1,0.5,171,38,35,2,26,2,27,0,0,14,14,3.32,1,5,0.158,0.152,0.012,0.297,0.814,0,68,102,1.1,0.4
104653,2001,PL,KINTETSU,RP,3,0,0,0,,,0,0,,16,3.7,2,0,3,0,0,0,0,2,2,4.91,1,0,0,0.188,0,0.154,0.6,0,105,122,0,0
104654,1998,CL,HIROSHIMA,RP,2,0,0,0,,,0,0,,17,3,4,1,3,0,3,1,0,5,4,12,1,0,0.176,0.176,0.059,0.3,0.357,0,368,185,-0.3,-0.1
104654,1999,CL,HIROSHIMA,RP,28,2,2,0,,,0,0,0.5,208,47,44,6,30,2,27,2,0,28,24,4.6,1,0,0.13,0.144,0.029,0.281,0.71,0,119,134,-0.2,-0.5
104656,1998,PL,NIPPON-HAM,RP,2,0,0,0,,,0,0,,16,2,6,0,4,0,1,0,0,5,5,22.5,1,0,0.063,0.25,0,0.6,0.5,0,508,143,-0.3,0
104656,1999,PL,NIPPON-HAM,RP,24,0,0,0,,,0,0,,80,19.7,15,2,9,0,15,0,0,4,4,1.83,1,0,0.188,0.113,0.025,0.26,0.943,0,41,97,0.6,0.1
104656,2000,PL,NIPPON-HAM,RP,58,0,0,1,,,0,0,,148,30.3,30,2,23,5,20,1,0,17,15,4.45,1,0,0.135,0.155,0.014,0.311,0.743,2,100,110,0.2,0
104656,2002,CL,HANSHIN,RP,8,0,0,0,,,0,0,,16,4,6,0,1,0,1,0,0,1,1,2.25,1,0,0.063,0.063,0,0.429,0.857,0,58,92,0.1,0
104657,1998,PL,SEIBU,RP,1,0,0,0,,,0,0,,9,1.3,4,1,2,0,1,0,0,4,4,27,1,0,0.111,0.222,0.111,0.6,0.435,0,612,301,-0.2,-0.1
104657,1999,PL,SEIBU,RP,29,1,1,0,,,0,0,0.5,139,34.3,24,0,15,2,27,2,0,10,9,2.36,1,0,0.194,0.108,0,0.261,0.756,3,62,65,0.9,0.8
104657,2000,PL,SEIBU,RP,55,3,1,0,,,0,0,0.75,210,49.7,44,4,19,0,30,1,1,18,16,2.9,1,0,0.143,0.09,0.019,0.267,0.784,3,68,90,1.2,0.6
104657,2001,PL,SEIBU,RP,39,0,1,0,,,0,0,0,101,25,18,1,7,2,23,2,1,11,10,3.6,1,0,0.228,0.069,0.01,0.262,0.625,2,83,55,0.4,0.8
104657,2002,PL,SEIBU,RP,50,1,4,0,,,0,0,0.2,179,43.7,30,3,14,3,41,1,0,14,13,2.68,1,0,0.229,0.078,0.017,0.239,0.771,2,71,78,1,0.8
104657,2003,PL,SEIBU,RP,40,1,2,1,,,0,0,0.333,145,34.3,39,7,7,1,27,0,0,16,16,4.19,1,0,0.186,0.048,0.048,0.327,0.833,1,83,106,0.6,0.1
104657,2004,CL,YOKOHAMA,SP,18,5,5,0,,,0,0,0.5,330,80.3,89,14,11,4,67,0,0,41,37,4.15,1,13,0.203,0.033,0.042,0.333,0.746,0,93,97,1.3,1.1
104657,2005,CL,YOKOHAMA,SP,26,10,11,0,0,0,4,1,0.476,675,164.7,160,30,30,7,106,4,0,80,70,3.83,1,25,0.157,0.044,0.044,0.266,0.755,1,94,117,2.5,0.7
104657,2006,CL,YOKOHAMA,SP,14,3,7,0,0,0,0,0,0.3,359,80.7,106,14,21,4,39,0,0,54,54,6.02,1,14,0.109,0.058,0.039,0.345,0.691,0,144,137,-0.6,-0.3
104657,2007,CL,YOKOHAMA,SP,18,7,8,0,0,0,0,0,0.467,398,92.7,104,15,23,7,43,0,1,51,46,4.47,1,17,0.108,0.058,0.038,0.298,0.735,0,115,130,0.5,-0.1
104657,2008,CL,YOKOHAMA,SP,8,0,4,0,0,0,0,0,0,127,27.7,41,6,6,1,16,0,0,23,23,7.48,1,5,0.126,0.047,0.047,0.365,0.631,0,181,135,-0.7,-0.2
104657,2009,PL,SEIBU,RP,12,0,1,0,3,3,0,0,0,44,10.7,10,0,0,2,7,0,0,7,6,5.06,1,0,0.159,0,0,0.333,0.417,0,132,60,-0.1,0.3
104657,2010,PL,SEIBU,RP,25,0,0,0,4,4,0,0,,89,18,24,1,11,1,10,0,0,16,13,6.5,1,0,0.112,0.124,0.011,0.377,0.578,1,180,114,-0.6,0
104658,1998,PL,DAIEI,RP,51,2,4,3,,,0,0,0.333,240,55.7,51,2,31,1,47,2,0,28,28,4.53,1,0,0.196,0.129,0.008,0.322,0.686,2,104,82,0.3,1
104658,1999,PL,DAIEI,RP,60,14,1,0,,,0,0,0.933,301,79.3,46,5,25,1,80,3,0,11,11,1.25,1,0,0.266,0.083,0.017,0.233,0.938,4,29,65,4,2.1
104658,2000,PL,DAIEI,RP,57,9,3,2,,,0,0,0.75,308,76.3,64,11,18,2,43,2,0,28,27,3.18,1,0,0.14,0.058,0.036,0.235,0.816,2,69,107,2,0.3
104658,2001,PL,DAIEI,RP,33,3,0,0,,,0,0,1,192,41.7,52,4,17,0,28,3,0,31,29,6.26,1,0,0.146,0.089,0.021,0.35,0.599,0,145,91,-0.8,0.5
104658,2002,PL,DAIEI,RP,19,0,0,0,,,0,0,,82,21.7,10,0,7,0,20,2,0,2,2,0.83,1,0,0.244,0.085,0,0.196,0.882,1,21,51,0.8,0.5
104658,2003,PL,DAIEI,RP,30,1,4,10,,,0,0,0.2,159,42.7,30,3,5,1,40,0,0,12,11,2.32,1,0,0.252,0.031,0.019,0.248,0.755,2,52,60,1.8,1.5
104658,2005,PL,SOFTBANK,RP,1,0,0,0,1,1,0,0,,1,0.3,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,-1,-1,0,0,-59,0,0
104658,2006,PL,SOFTBANK,RP,50,0,1,0,12,12,0,0,0,152,34.3,38,3,13,0,32,0,0,13,13,3.41,1,0,0.211,0.086,0.02,0.354,0.812,1,88,92,0.4,0.3
104658,2007,PL,SOFTBANK,RP,37,0,3,2,6,6,0,0,0,110,26.7,22,3,9,0,18,0,0,12,11,3.71,1,0,0.164,0.082,0.027,0.247,0.709,2,104,111,0.1,0
104658,2008,PL,SOFTBANK,RP,21,0,0,0,7,7,0,0,,63,14,16,0,5,0,11,1,0,5,5,3.21,1,0,0.175,0.079,0,0.356,0.762,0,77,73,0.2,0.3
104658,2010,CL,YOKOHAMA,RP,20,2,0,0,2,4,0,0,1,54,10,20,2,4,1,5,2,0,13,13,11.7,1,0,0.093,0.074,0.037,0.486,0.541,0,246,134,-0.7,-0.1
104658,2011,CL,YOKOHAMA,RP,67,1,0,0,17,18,0,0,1,175,44,37,2,12,1,35,0,0,10,9,1.84,1,0,0.2,0.069,0.011,0.302,0.847,0,58,85,1.1,0.6
104658,2012,CL,DENA,RP,50,1,3,0,16,17,0,0,0.25,105,22,25,2,12,3,12,1,0,14,12,4.91,1,0,0.114,0.114,0.019,0.333,0.699,2,169,142,-0.6,-0.3
